paper_id,role,stratum,identifier_type,identifier,doi,title,journal,year,url
37377857_Kang_2023,gold (carries answers),epilepsy,PMID,37377857,10.3389/fneur.2023.1083792,Big Five personality predict epilepsy diagnosis in 7  years,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37377857/
37381720_Puteikis_2023,gold (carries answers),epilepsy,PMID,37381720,10.1002/epi4.12779,Longer-term verbal and visual memory patterns in patients with temporal lobe and genetic generalized epilepsies,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37381720/
37394869_Pei_2023,gold (carries answers),epilepsy,PMID,37394869,10.1002/epi4.12781,Functional and structural networks decoupling in generalized tonic-clonic seizures and its reorganization by drugs,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37394869/
37394877_Shi_2023,gold (carries answers),epilepsy,PMID,37394877,10.1002/epi4.12782,Clinical characteristics and follow-up of children with norovirus-associated benign convulsions with mild gastroenteritis,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37394877/
37394997_De_2023,gold (carries answers),epilepsy,PMID,37394997,10.1002/epi4.12784,Postsurgical outcomes in a cohort of patients with hippocampal sclerosis: Initial experience in a referral epilepsy center in Peru,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37394997/
37396772_Zhong_2023,gold (carries answers),epilepsy,PMID,37396772,10.3389/fneur.2023.1153563,Excessively increased thalamocortical connectivity and poor initial antiseizure medication response in epilepsy patients,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37396772/
37407622_Le_2023,gold (carries answers),epilepsy,PMID,37407622,10.1038/s41598-023-38049-1,Tumor-related epilepsy and post-surgical outcomes: tertiary hospital experience in Vietnam,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37407622/
37422851_Tang_2023,gold (carries answers),epilepsy,PMID,37422851,10.1002/epi4.12787,Association of patent foramen ovale with epilepsy: A hospital-based case-control study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37422851/
37423646_Hill_2023,gold (carries answers),epilepsy,PMID,37423646,10.1002/epi4.12789,Predictors of referral for long-term EEG monitoring for Medicare beneficiaries with drug-resistant epilepsy,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37423646/
37433861_Kim_2023,gold (carries answers),epilepsy,PMID,37433861,10.1038/s41598-023-38255-x,Risk of epilepsy in gonadal teratoma: a nationwide population-based study,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37433861/
37437189_Cockle_2023,gold (carries answers),epilepsy,PMID,37437189,10.1002/epi4.12790,An international survey of SEEG cortical stimulation practices,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37437189/
37438936_Houta_2023,gold (carries answers),epilepsy,PMID,37438936,10.1002/epi4.12788,Digital health applications in the self-management of epilepsy-A survey on patients' perspective,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37438936/
37454057_Lee_2023,gold (carries answers),epilepsy,PMID,37454057,10.1186/s12883-023-03326-z,Structural brain network analysis in occipital lobe epilepsy,BMC neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37454057/
37458529_Makridis_2023,gold (carries answers),epilepsy,PMID,37458529,10.1002/epi4.12791,"Epilepsy surgery in early infancy: A retrospective, multicenter study",Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37458529/
37464953_Prener_2023,gold (carries answers),epilepsy,PMID,37464953,10.1002/epi4.12786,Ictal and interictal SPECT with (99m) Tc-HMPAO in presurgical epilepsy. I: Predictive value and methodological considerations,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37464953/
37469205_Hailemariam_2023,gold (carries answers),epilepsy,PMID,37469205,10.1002/epi4.12792,"Availability, price, and affordability of antiseizure medicines in Addis Ababa, Ethiopia",Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37469205/
37469213_Zanao_2023,gold (carries answers),epilepsy,PMID,37469213,10.1002/epi4.12793,Exploring the impact of hippocampal sclerosis on white matter tracts and memory in individuals with mesial temporal lobe epilepsy,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37469213/
37470000_Wang_2023,gold (carries answers),epilepsy,PMID,37470000,10.3389/fneur.2023.1206290,Assessment of the relationship between generalized convulsive epilepsy and systemic inflammatory regulators: a bidirectional Mendelian randomization study,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37470000/
37470002_Ebadi_2023,gold (carries answers),epilepsy,PMID,37470002,10.3389/fneur.2023.1143783,The effect of cannabidiol on seizure features and quality of life in drug-resistant frontal lobe epilepsy patients: a triple-blind controlled trial,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37470002/
37475738_Schulz_2023,gold (carries answers),epilepsy,PMID,37475738,10.3389/fneur.2023.1211812,High frequency of cerebrospinal fluid autoantibodies in patients with seizures or epilepsies of unknown etiology,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37475738/
37483062_Chen_2023,gold (carries answers),epilepsy,PMID,37483062,10.1002/epi4.12794,Vaccination against COVID-19 and potential protective effects on seizure recurrence in children with epilepsy: A cross-sectional survey,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37483062/
37483435_Zhang_2023,gold (carries answers),epilepsy,PMID,37483435,10.3389/fneur.2023.1175007,Identification of key potassium channel genes of temporal lobe epilepsy by bioinformatics analyses and experimental verification,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37483435/
37485779_Desnous_2024,gold (carries answers),epilepsy,PMID,37485779,10.1002/epi4.12796,Efficacy and tolerance of cannabidiol in the treatment of epilepsy in patients with Rett syndrome,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37485779/
37491869_Chi_2023,gold (carries answers),epilepsy,PMID,37491869,10.1002/epi4.12797,Susceptibility to preoperative seizures in glioma patients with elevated homocysteine levels,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37491869/
37497016_Liu_2023,gold (carries answers),epilepsy,PMID,37497016,10.3389/fneur.2023.1196078,Safety and efficacy of rapid withdrawal of anti-seizure medication during long-term video-EEG monitoring,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37497016/
37501353_Buijsse_2023,gold (carries answers),epilepsy,PMID,37501353,10.1002/epi4.12799,Epilepsy is an important feature of KBG syndrome associated with poorer developmental outcome,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37501353/
37521285_Leitner_2023,gold (carries answers),epilepsy,PMID,37521285,10.3389/fneur.2023.1221775,Localized proteomic differences in the choroid plexus of Alzheimer's disease and epilepsy patients,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37521285/
37521298_Arai_2023,gold (carries answers),epilepsy,PMID,37521298,10.3389/fneur.2023.1195252,Prediction model for long-term seizure and developmental outcomes among children with infantile epileptic spasms syndrome,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37521298/
37524730_Köle_2023,gold (carries answers),epilepsy,PMID,37524730,10.1038/s41598-023-39338-5,Calgary score and modified calgary score in the differential diagnosis between syncope and genetic generalized epilepsy in children,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37524730/
37528853_Friedo_2023,gold (carries answers),epilepsy,PMID,37528853,10.3389/fneur.2023.1209487,Cenobamate significantly improves seizure control in intellectually disabled patients with drug-resistant epilepsy and allows drug load reduction,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37528853/
37547978_Hanaya_2023,gold (carries answers),epilepsy,PMID,37547978,10.1002/epi4.12804,Intravenous perampanel as an alternative to the oral formulations in Japanese patients with epilepsy,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37547978/
37553387_Skorucak_2023,gold (carries answers),epilepsy,PMID,37553387,10.1038/s41598-023-39984-9,Automated analysis of a large-scale paediatric dataset illustrates the interdependent relationship between epilepsy and sleep,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37553387/
37565252_AsadiPooya_2023,gold (carries answers),epilepsy,PMID,37565252,10.1002/epi4.12800,Epilepsy classification using artificial intelligence: A web-based application,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37565252/
37565315_Umlauf_2023,gold (carries answers),epilepsy,PMID,37565315,10.1002/epi4.12807,Valproate associated brain volume-loss in pediatric epilepsy-A case series,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37565315/
37567865_Zelano_2023,gold (carries answers),epilepsy,PMID,37567865,10.1002/epi4.12801,Report of the ILAE SUDEP Task Force on national recommendations and practices around the world regarding the use of wearable seizure detection devices: A global survey,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37567865/
37567882_Jia_2023,gold (carries answers),epilepsy,PMID,37567882,10.1038/s41598-023-39485-9,A preliminary study of calcium channel-associated mRNA and miRNA networks in post-traumatic epileptic rats,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37567882/
37574592_Molteberg_2023,gold (carries answers),epilepsy,PMID,37574592,10.1002/epi4.12808,Stress biomarkers in adult patients with drug-resistant epilepsy on a modified Atkins diet: A prospective study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37574592/
37574594_Kim_2023,gold (carries answers),epilepsy,PMID,37574594,10.1002/epi4.12809,Shift from older- to newer-generation antiseizure medications in people with acute ischemic stroke in Australia: A population-based study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37574594/
37574648_Oane_2023,gold (carries answers),epilepsy,PMID,37574648,10.1002/epi4.12810,Organization of the epileptogenic zone and signal analysis at seizure onset in patients with drug-resistant epilepsy due to focal cortical dysplasia with mTOR pathway gene mutations-An SEEG study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37574648/
37576022_Li_2023,gold (carries answers),epilepsy,PMID,37576022,10.3389/fneur.2023.1229569,An SCN1A gene missense variant in a Chinese Tujia ethnic family with genetic epilepsy with febrile seizures plus,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37576022/
37583270_Nagarajan_2023,gold (carries answers),epilepsy,PMID,37583270,10.1002/epi4.12811,Landscape of genetic infantile epileptic spasms syndrome-A multicenter cohort of 124 children from India,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37583270/
37592944_Lehmann_2023,gold (carries answers),epilepsy,PMID,37592944,10.3389/fneur.2023.1223472,Loss of normal Alzheimer's disease-associated Presenilin 2 function alters antiseizure medicine potency and tolerability in the 6-Hz focal seizure model,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37592944/
37593891_Firouzabadi_2023,gold (carries answers),epilepsy,PMID,37593891,10.1002/epi4.12816,Polymorphism of glucocorticoid receptor gene (rs41423247) in functional seizures (psychogenic nonepileptic seizures/attacks),Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37593891/
37593897_Luo_2023,gold (carries answers),epilepsy,PMID,37593897,10.1002/epi4.12817,Causal relationship between telomere length and epilepsy: A bidirectional Mendelian randomization study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37593897/
37593899_Strýček_2024,gold (carries answers),epilepsy,PMID,37593899,10.1002/epi4.12814,Eslicarbazepine-induced hyponatremia: A retrospective single-center real clinical practice study,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37593899/
37593907_Gaston_2023,gold (carries answers),epilepsy,PMID,37593907,10.1002/epi4.12815,Final analysis of potential drug-drug interactions between highly purified cannabidiol and anti-seizure medications in an open-label expanded access program,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37593907/
37602268_Wang_2023,gold (carries answers),epilepsy,PMID,37602268,10.3389/fneur.2023.1213224,Structural and functional changes of the cerebellum in temporal lobe epilepsy,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37602268/
37602490_He_2023,gold (carries answers),epilepsy,PMID,37602490,10.1002/epi4.12818,"Mendelian randomization reveals no causal relationship between COVID-19 susceptibility, hospitalization, or severity and epilepsy",Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37602490/
37602493_Chourasia_2023,gold (carries answers),epilepsy,PMID,37602493,10.1002/epi4.12819,Influence of extent and age at corpus callosotomy on seizure outcomes. A single center experience,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37602493/
37602538_Flaus_2023,gold (carries answers),epilepsy,PMID,37602538,10.1002/epi4.12820,Deep-learning predicted PET can be subtracted from the true clinical fluorodeoxyglucose PET co-registered to MRI to identify the epileptogenic zone in focal epilepsy,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37602538/
37609660_Hersi_2023,gold (carries answers),epilepsy,PMID,37609660,10.3389/fneur.2023.1159339,Effect of clinical features on antiseizure medication doses in patients with newly diagnosed epilepsy,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37609660/
37641168_Tan_2023,gold (carries answers),epilepsy,PMID,37641168,10.1002/epi4.12822,Development and validation of a peripheral cell ratio and lactate score for differentiating status epilepticus from prolonged psychogenic nonepileptic seizures,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37641168/
37645600_Ko_2023,gold (carries answers),epilepsy,PMID,37645600,10.3389/fneur.2023.1218706,Epilepsy phenotype and gene ontology analysis of the 129 genes in a large neurodevelopmental disorders cohort,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37645600/
37658098_Youn_2023,gold (carries answers),epilepsy,PMID,37658098,10.1038/s41598-023-40594-8,Long-term efficacy and safety of adjunctive perampanel in pediatric patients aged 4-19 years with epilepsy: a real-world study,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37658098/
37660232_Ismaiel_2023,gold (carries answers),epilepsy,PMID,37660232,10.1038/s41598-023-41552-0,Thermal neuromodulation using pulsed and continuous infrared illumination in a penicillin-induced acute epilepsy model,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37660232/
37661647_Ma_2023,gold (carries answers),epilepsy,PMID,37661647,10.1002/epi4.12823,"Efficacy and safety of perampanel monotherapy in Chinese patients with focal-onset seizures: A single-center, prospective, real-world observational study",Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37661647/
37670773_Sukhudyan_2023,gold (carries answers),epilepsy,PMID,37670773,10.3389/fneur.2023.1152275,Development and results of the epilepsy surgery in Armenia: hope for a better future,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37670773/
37702021_Cserpan_2023,gold (carries answers),epilepsy,PMID,37702021,10.1002/epi4.12827,Scalp high-frequency oscillations differentiate neonates with seizures from healthy neonates,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37702021/
37702102_Horisawa_2023,gold (carries answers),epilepsy,PMID,37702102,10.1002/epi4.12826,Abolition of seizures following Forel-H-tomy for drug-resistant epilepsy: A case report,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37702102/
37712083_Gao_2023,gold (carries answers),epilepsy,PMID,37712083,10.3389/fneur.2023.1236046,"Efficacy and safety of perampanel as early add-on therapy in Chinese patients with focal-onset seizures: a multicenter, open-label, single-arm study",Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37712083/
37712338_Nguyen_2023,gold (carries answers),epilepsy,PMID,37712338,10.1002/epi4.12825,"Feasibility, tolerability and efficacy of the ketogenic diet in children with drug-resistant epilepsy in Vietnam",Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37712338/
37715318_Lawande_2023,gold (carries answers),epilepsy,PMID,37715318,10.1002/epi4.12828,Sex and gonadectomy modify behavioral seizure susceptibility and mortality in a repeated low-dose kainic acid systemic injection paradigm in mice,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37715318/
37724422_Ikemoto_2024,gold (carries answers),epilepsy,PMID,37724422,10.1002/epi4.12829,Electroencephalography-functional magnetic resonance imaging for clinical evaluation in focal epilepsy,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37724422/
37731858_Bonakdarpour_2023,gold (carries answers),epilepsy,PMID,37731858,10.3389/fneur.2023.1206171,Calming effect of Clinically Designed Improvisatory Music for patients admitted to the epilepsy monitoring unit during the COVID-19 pandemic: a pilot study,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37731858/
37743321_Samfira_2024,gold (carries answers),epilepsy,PMID,37743321,10.1002/epi4.12831,EEG-based spatiotemporal dynamics of fast ripple networks and hubs in infantile epileptic spasms,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37743321/
37745659_Kim_2023,gold (carries answers),epilepsy,PMID,37745659,10.3389/fneur.2023.1222721,Electroencephalography characteristics related to risk of sudden unexpected death in epilepsy in patients with Dravet syndrome,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37745659/
37750050_Prener_2023,gold (carries answers),epilepsy,PMID,37750050,10.1002/epi4.12833,Ictal and interictal SPECT with (99m) Tc-HMPAO in presurgical epilepsy. II: Methodological considerations on hyper- and hypoperfusion,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37750050/
37750472_CastroLima_2023,gold (carries answers),epilepsy,PMID,37750472,10.1002/epi4.12834,Bilateral ictal EEG is associated with better memory outcome after hippocampal sclerosis surgery,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37750472/
37759424_Armeno_2024,gold (carries answers),epilepsy,PMID,37759424,10.1002/epi4.12836,Use of ketogenic dietary therapy for drug-resistant epilepsy in early infancy,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37759424/
37766507_Phillips_2024,gold (carries answers),epilepsy,PMID,37766507,10.1002/epi4.12835,Comparison of magnetic resonance-guided laser interstitial thermal therapy corpus callosum ablation to open microsurgical corpus callosotomy: A single-center retrospective cohort study,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37766507/
37780697_DellIsola_2023,gold (carries answers),epilepsy,PMID,37780697,10.3389/fneur.2023.1243917,Effect of melatonin on sleep quality and EEG features in childhood epilepsy: a possible non-conventional treatment,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37780697/
37780707_Iimura_2023,gold (carries answers),epilepsy,PMID,37780707,10.3389/fneur.2023.1258854,Effect of vagus nerve stimulation against generalized seizure and status epilepticus recurrence,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37780707/
37798921_Gatesman_2024,gold (carries answers),epilepsy,PMID,37798921,10.1002/epi4.12840,Characterization of low-grade epilepsy-associated tumor from implanted stereoelectroencephalography electrodes,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37798921/
37799022_Vivash_2023,gold (carries answers),epilepsy,PMID,37799022,10.1002/epi4.12839,The adaptation of the desirability of outcome ranking for interventional clinical trials in epilepsy: A novel consumer-led outcome measure,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37799022/
37805672_Souirti_2023,gold (carries answers),epilepsy,PMID,37805672,10.1002/epi4.12802,Prevalence of epilepsy in Morocco: A population-based study,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37805672/
37805809_Yamakawa_2023,gold (carries answers),epilepsy,PMID,37805809,10.1002/epi4.12841,Diurnal circadian clock gene expression is altered in models of genetic and acquired epilepsy,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37805809/
37805810_Seneviratne_2023,gold (carries answers),epilepsy,PMID,37805810,10.1002/epi4.12842,Readability and content gaps in online epilepsy surgery materials as potential health literacy and shared-decision-making barriers,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37805810/
37805811_Panza_2024,gold (carries answers),epilepsy,PMID,37805811,10.1002/epi4.12843,Bilateral temporal lobe dysplasia and seizure onset associated with biallelic CNTNAP2 variants,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37805811/
37806981_Zhang_2023,gold (carries answers),epilepsy,PMID,37806981,10.1038/s41598-023-43705-7,A comparison of comorbid headache between patients with temporal lobe epilepsy and juvenile myoclonic epilepsy,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37806981/
37813409_Oates_2023,gold (carries answers),epilepsy,PMID,37813409,10.1002/epi4.12838,An exploratory study of brain temperature and choline abnormalities in temporal lobe epilepsy patients with depressive symptoms,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37813409/
37840930_Vaher_2023,gold (carries answers),epilepsy,PMID,37840930,10.3389/fneur.2023.1252472,The thalamus and basal ganglia are smaller in children with epilepsy after perinatal stroke,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37840930/
37842739_Hirsch_2023,gold (carries answers),epilepsy,PMID,37842739,10.1002/epi4.12844,Value of ultralong-term subcutaneous EEG monitoring for treatment decisions in temporal lobe epilepsy: A case report,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37842739/
37842746_Hatoum_2023,gold (carries answers),epilepsy,PMID,37842746,10.1002/epi4.12845,Real-world antiseizure medication treatment outcomes in drug-resistant focal epilepsy patients,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37842746/
37845403_Srinivasan_2023,gold (carries answers),epilepsy,PMID,37845403,10.1038/s41598-023-44763-7,Detection and classification of adult epilepsy using hybrid deep learning approach,Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/37845403/
37867422_Reynolds_2024,gold (carries answers),epilepsy,PMID,37867422,10.1002/epi4.12850,The origins and early development of the ILAE/IBE/WHO global campaign against epilepsy: Out of the shadows,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37867422/
37867433_GilNagel_2024,gold (carries answers),epilepsy,PMID,37867433,10.1002/epi4.12847,Efficacy and tolerability of add-on stiripentol in real-world clinical practice: An observational study in Dravet syndrome and non-Dravet developmental and epileptic encephalopathies,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37867433/
37873557_Eelbode_2023,gold (carries answers),epilepsy,PMID,37873557,10.1002/epi4.12846,Implantation and reimplantation of intracranial EEG electrodes in patients considering epilepsy surgery,Epilepsia open,2023,https://pubmed.ncbi.nlm.nih.gov/37873557/
37881138_Imaichi_2024,gold (carries answers),epilepsy,PMID,37881138,10.1002/epi4.12852,Leukotriene antagonists reduce epileptic seizures-related hospitalization in older adult populations with allergic rhinitis or asthma: A population-based cohort study using the Shizuoka Kokuho database: The Shizuoka study,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37881138/
37897151_Lähde_2024,gold (carries answers),epilepsy,PMID,37897151,10.1002/epi4.12855,Longitudinal EpiTrack assessment of executive functions following vagus nerve stimulation therapy in patients with drug-resistant epilepsy,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37897151/
37920923_CatalánAguilar_2024,gold (carries answers),epilepsy,PMID,37920923,10.1002/epi4.12857,"Prospective study of cenobamate on cognition, affectivity, and quality of life in focal epilepsy",Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37920923/
37920928_Hu_2024,gold (carries answers),epilepsy,PMID,37920928,10.1002/epi4.12858,Interrater reliability of interictal EEG waveforms in Lennox-Gastaut Syndrome,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37920928/
37920967_Delazer_2024,gold (carries answers),epilepsy,PMID,37920967,10.1002/epi4.12859,Association between retinal thickness and disease characteristics in adult epilepsy: A cross-sectional OCT evaluation,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37920967/
37926917_Foutz_2024,gold (carries answers),epilepsy,PMID,37926917,10.1002/epi4.12861,Spatial and amplitude dynamics of neurostimulation: Insights from the acute intrahippocampal kainate seizure mouse model,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37926917/
37928141_Geng_2023,gold (carries answers),epilepsy,PMID,37928141,10.3389/fneur.2023.1191831,Vagus nerve stimulation for treating developmental and epileptic encephalopathy in young children,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37928141/
37928154_Timpte_2023,gold (carries answers),epilepsy,PMID,37928154,10.3389/fneur.2023.1281652,Assessing 72 h vs. 24 h of long-term video-EEG monitoring to confirm the diagnosis of epilepsy: a retrospective observational study,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37928154/
37928163_Helmstaedter_2023,gold (carries answers),epilepsy,PMID,37928163,10.3389/fneur.2023.1217594,Prevalence of dementia in a level 4 university epilepsy center: how big is the problem?,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/37928163/
37943120_Musto_2024,gold (carries answers),epilepsy,PMID,37943120,10.1002/epi4.12864,Status epilepticus in BRAF-related cardio-facio-cutaneous syndrome: Focus on neuroimaging clues to physiopathology,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37943120/
37943122_Straka_2024,gold (carries answers),epilepsy,PMID,37943122,10.1002/epi4.12863,A 5-year-old boy with super-refractory status epilepticus and RANBP2 variant warranting life-saving hemispherotomy,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37943122/
37943144_Li_2024,gold (carries answers),epilepsy,PMID,37943144,10.1002/epi4.12865,Effectiveness and safety of mono- and add-on perampanel in pediatric patients with epilepsy: Experience from a single-center retrospective study,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37943144/
37969060_Li_2024,gold (carries answers),epilepsy,PMID,37969060,10.1002/epi4.12867,Efficacy and safety of a smartphone application-based treatment of ketogenic diet in pediatric refractory epilepsy,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/37969060/
38009286_Zhao_2024,gold (carries answers),epilepsy,PMID,38009286,10.1002/epi4.12862,Clinical and genetic analysis of infants with pontocerebellar hypoplasia type 6 caused by RARS2 variations,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/38009286/
38016924_Manca_2024,gold (carries answers),epilepsy,PMID,38016924,10.1002/epi4.12871,Identification of metabolic biomarkers of chronic vagus nerve stimulation (VNS) in subjects with drug-resistant epilepsy (DRE),Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/38016924/
38017670_Ethofer_2024,gold (carries answers),epilepsy,PMID,38017670,10.1002/epi4.12870,Investigating the effect of hippocampal sclerosis on parietal memory network,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/38017670/
38018342_Cha_2024,gold (carries answers),epilepsy,PMID,38018342,10.1002/epi4.12873,Fenfluramine increases survival and reduces markers of neurodegeneration in a mouse model of Dravet syndrome,Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/38018342/
38020607_Ojanen_2023,gold (carries answers),epilepsy,PMID,38020607,10.3389/fneur.2023.1270482,"Automatic classification of hyperkinetic, tonic, and tonic-clonic seizures using unsupervised clustering of video signals",Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/38020607/
38020614_Xu_2023,gold (carries answers),epilepsy,PMID,38020614,10.3389/fneur.2023.1275606,Identification and verification of ferroptosis-related genes in the pathology of epilepsy: insights from CIBERSORT algorithm analysis,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/38020614/
38033778_Pan_2023,gold (carries answers),epilepsy,PMID,38033778,10.3389/fneur.2023.1284050,Sudden unexpected death in epilepsy disclosure causes anxiety in patients with epilepsy: a Chinese questionnaire survey,Frontiers in neurology,2023,https://pubmed.ncbi.nlm.nih.gov/38033778/
38041003_Liu_2023,gold (carries answers),epilepsy,PMID,38041003,10.1186/s12883-023-03474-2,Latencies to the first interictal epileptiform discharges recorded by the electroencephalography in different epileptic patients,BMC neurology,2023,https://pubmed.ncbi.nlm.nih.gov/38041003/
38044839_Tokumoto_2024,gold (carries answers),epilepsy,PMID,38044839,10.1002/epi4.12874,"Status of epilepsy care delivery and referral in clinics, hospitals, and epilepsy centers in Japan: A nationwide survey",Epilepsia open,2024,https://pubmed.ncbi.nlm.nih.gov/38044839/
