paper_id,role,stratum,identifier_type,identifier,doi,title,journal,year,url
32985579_Ishida_2020,gold (carries answers),epilepsy,PMID,32985579,10.1038/s41598-020-73051-x,Awake state-specific suppression of primary somatosensory evoked response correlated with duration of temporal lobe epilepsy,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/32985579/
33013634_Jabran_2020,gold (carries answers),epilepsy,PMID,33013634,10.3389/fneur.2020.00941,Temporal and Spatial Dynamics of Different Interictal Epileptic Discharges: A Time-Frequency EEG Approach in Pediatric Focal Refractory Epilepsy,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33013634/
33082493_Hobbs_2020,gold (carries answers),epilepsy,PMID,33082493,10.1038/s41598-020-74777-4,Impact of canine epilepsy on judgement and attention biases,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33082493/
33101183_Schönberger_2020,gold (carries answers),epilepsy,PMID,33101183,10.3389/fneur.2020.573975,Interictal Fast Ripples Are Associated With the Seizure-Generating Lesion in Patients With Dual Pathology,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33101183/
33110151_Cacciante_2020,gold (carries answers),epilepsy,PMID,33110151,10.1038/s41598-020-75436-4,"Cyclocreatine treatment ameliorates the cognitive, autistic and epileptic phenotype in a mouse model of Creatine Transporter Deficiency",Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33110151/
33177624_Park_2020,gold (carries answers),epilepsy,PMID,33177624,10.1038/s41598-020-76283-z,Radiomics features of hippocampal regions in magnetic resonance imaging can differentiate medial temporal lobe epilepsy patients from healthy controls,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33177624/
33178129_Zaher_2020,gold (carries answers),epilepsy,PMID,33178129,10.3389/fneur.2020.595454,Ictal Onset Signatures Predict Favorable Outcomes of Laser Thermal Ablation for Mesial Temporal Lobe Epilepsy,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33178129/
33224090_Hwang_2020,gold (carries answers),epilepsy,PMID,33224090,10.3389/fneur.2020.576329,Acute Seizures Occurring in Association With SARS-CoV-2,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33224090/
33224093_Beheshti_2020,gold (carries answers),epilepsy,PMID,33224093,10.3389/fneur.2020.580713,FLAIR-Wise Machine-Learning Classification and Lateralization of MRI-Negative (18)F-FDG PET-Positive Temporal Lobe Epilepsy,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33224093/
33240212_Li_2020,gold (carries answers),epilepsy,PMID,33240212,10.3389/fneur.2020.594164,One-Year Analysis of Risk Factors Associated With Cognitive Impairment in Newly Diagnosed Epilepsy in Adults,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33240212/
33262385_Fallah_2020,gold (carries answers),epilepsy,PMID,33262385,10.1038/s41598-020-77888-0,Novel tonometer device distinguishes brain stiffness in epilepsy surgery,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33262385/
33277582_Pijet_2020,gold (carries answers),epilepsy,PMID,33277582,10.1038/s41598-020-78341-y,The matrix metalloproteinase inhibitor marimastat inhibits seizures in a model of kainic acid-induced status epilepticus,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33277582/
33281696_Zhao_2020,gold (carries answers),epilepsy,PMID,33281696,10.3389/fneur.2020.541146,"Acute Myelitis, Recurrent Optic Neuritis, and Seizures Over 17 Years",Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33281696/
33298990_Moorhouse_2020,gold (carries answers),epilepsy,PMID,33298990,10.1038/s41598-020-78218-0,Cognitive performance and behavior across idiopathic/genetic epilepsies in children and adolescents,Scientific reports,2020,https://pubmed.ncbi.nlm.nih.gov/33298990/
33304308_Sun_2020,gold (carries answers),epilepsy,PMID,33304308,10.3389/fneur.2020.583267,Changes of Ictal-Onset Epileptic Network Synchronicity in Childhood Absence Epilepsy: A Magnetoencephalography Study,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33304308/
33304311_Fujimoto_2020,gold (carries answers),epilepsy,PMID,33304311,10.3389/fneur.2020.591423,Change in Patient Flow in the Epilepsy Care Network Due to Novel Coronavirus Infection: An Opportunity to Strengthen Local Interdisciplinary Epilepsy Care With General Physicians,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33304311/
33324321_Fujisao_2020,gold (carries answers),epilepsy,PMID,33324321,10.3389/fneur.2020.569943,Analysis of Interictal Epileptiform Discharges in Mesial Temporal Lobe Epilepsy Using Quantitative EEG and Neuroimaging,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33324321/
33329323_Yuan_2020,gold (carries answers),epilepsy,PMID,33329323,10.3389/fneur.2020.580777,Refractory Status Epilepticus Responsive to Electroacupuncture at Shuigou Acupoint: A Case Report,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33329323/
33362688_Frusque_2020,gold (carries answers),epilepsy,PMID,33362688,10.3389/fneur.2020.579725,Semi-automatic Extraction of Functional Dynamic Networks Describing Patient's Epileptic Seizures,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33362688/
33391157_Leonardi_2020,gold (carries answers),epilepsy,PMID,33391157,10.3389/fneur.2020.593446,"Identification of SETBP1 Mutations by Gene Panel Sequencing in Individuals With Intellectual Disability or With ""Developmental and Epileptic Encephalopathy""",Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33391157/
33391172_Mostacci_2020,gold (carries answers),epilepsy,PMID,33391172,10.3389/fneur.2020.613719,The Impact of the COVID-19 Pandemic on People With Epilepsy. An Italian Survey and a Global Perspective,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33391172/
33391175_Kanth_2020,gold (carries answers),epilepsy,PMID,33391175,10.3389/fneur.2020.618841,Severity of Peri-ictal Respiratory Dysfunction With Epilepsy Duration and Patient Age at Epilepsy Onset,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33391175/
33424733_BouAssi_2020,gold (carries answers),epilepsy,PMID,33424733,10.3389/fneur.2020.529460,Large-Scale Desynchronization During Interictal Epileptic Discharges Recorded With Intracranial EEG,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33424733/
33424756_Zhao_2020,gold (carries answers),epilepsy,PMID,33424756,10.3389/fneur.2020.605256,Aberrant Metabolic Patterns Networks in Insular Epilepsy,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33424756/
33519673_Yang_2020,gold (carries answers),epilepsy,PMID,33519673,10.3389/fneur.2020.587622,Glucose Metabolism Characteristics of Extra-Hypothalamic Cortex in Patients With Hypothalamic Hamartomas (HH) Undergoing Epilepsy Evaluation: A Retrospective Study of 16 Cases,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33519673/
33531579_Lin_2021,gold (carries answers),epilepsy,PMID,33531579,10.1038/s41598-021-81870-9,Risk factors for suicidal tendency in people with epilepsy in China: a case-control study,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33531579/
33551978_Gorton_2020,gold (carries answers),epilepsy,PMID,33551978,10.3389/fneur.2020.623139,Alcohol-Specific Mortality in People With Epilepsy: Cohort Studies in Two Independent Population-Based Datasets,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33551978/
33564050_Pinto_2021,gold (carries answers),epilepsy,PMID,33564050,10.1038/s41598-021-82828-7,A personalized and evolutionary algorithm for interpretable EEG epilepsy seizure prediction,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33564050/
33569037_Xiao_2020,gold (carries answers),epilepsy,PMID,33569037,10.3389/fneur.2020.626013,iTRAQ-Based Proteomic Analysis of Dentate Gyrus in Temporal Lobe Epilepsy With Hippocampal Sclerosis,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33569037/
33577554_Rafi_2021,gold (carries answers),epilepsy,PMID,33577554,10.1371/journal.pone.0246989,Anti-epileptic drug topiramate upregulates TGFβ1 and SOX9 expression in primary embryonic palatal mesenchyme cells: Implications for teratogenicity,PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/33577554/
33602954_Pyrzowski_2021,gold (carries answers),epilepsy,PMID,33602954,10.1038/s41598-021-83337-3,Zero-crossing patterns reveal subtle epileptiform discharges in the scalp EEG,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33602954/
33613431_Waters_2021,gold (carries answers),epilepsy,PMID,33613431,10.3389/fneur.2021.614719,Incidence of Electrographic Seizures in Patients With COVID-19,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33613431/
33623072_Kathiravan_2021,gold (carries answers),epilepsy,PMID,33623072,10.1038/s41598-021-83312-y,To determine the effect of long-term antiepileptic drug on the serum folate and vitamin B12 among epileptic patients,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33623072/
33633657_Yang_2020,gold (carries answers),epilepsy,PMID,33633657,10.3389/fneur.2020.602000,Attitudes Toward Epilepsy Among Parents of Children With Epilepsy in Southern China,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33633657/
33633663_Ikawa_2021,gold (carries answers),epilepsy,PMID,33633663,10.3389/fneur.2021.599130,Case Report: Late-Onset Temporal Lobe Epilepsy Following Subarachnoid Hemorrhage: An Interplay Between Pre-existing Cortical Development Abnormality and Tissue Damage,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33633663/
33633670_Tanoue_2021,gold (carries answers),epilepsy,PMID,33633670,10.3389/fneur.2021.617291,Specific Oscillatory Power Changes and Their Efficacy for Determining Laterality in Mesial Temporal Lobe Epilepsy: A Magnetoencephalographic Study,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33633670/
33643186_Nozaki_2021,gold (carries answers),epilepsy,PMID,33643186,10.3389/fneur.2021.585191,Freedom From Seizures Might Be Key to Continuing Occupation After Epilepsy Surgery,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33643186/
33643194_Akyuz_2021,gold (carries answers),epilepsy,PMID,33643194,10.3389/fneur.2021.609236,Myocardial Iron Overload in an Experimental Model of Sudden Unexpected Death in Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33643194/
33643198_Bruder_2021,gold (carries answers),epilepsy,PMID,33643198,10.3389/fneur.2021.612293,Physiological Ripples Associated With Sleep Spindles Can Be Identified in Patients With Refractory Epilepsy Beyond Mesio-Temporal Structures,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33643198/
33679583_Brennan_2021,gold (carries answers),epilepsy,PMID,33679583,10.3389/fneur.2021.615802,Multiple Disruptions of Glial-Neuronal Networks in Epileptogenesis That Follows Prolonged Febrile Seizures,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33679583/
33692740_Princich_2021,gold (carries answers),epilepsy,PMID,33692740,10.3389/fneur.2021.613967,Diagnostic Performance of MRI Volumetry in Epilepsy Patients With Hippocampal Sclerosis Supported Through a Random Forest Automatic Classification Algorithm,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33692740/
33716930_Avdic_2021,gold (carries answers),epilepsy,PMID,33716930,10.3389/fneur.2021.630154,Levetiracetam and N-Cadherin Antibody Alleviate Brain Pathology Without Reducing Early Epilepsy Development After Focal Non-convulsive Status Epilepticus in Rats,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33716930/
33716943_Grande_2021,gold (carries answers),epilepsy,PMID,33716943,10.3389/fneur.2021.640581,The Impact of COVID-19 Lockdown on People With Epilepsy and Vagal Nerve Stimulation,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33716943/
33727606_Leal_2021,gold (carries answers),epilepsy,PMID,33727606,10.1038/s41598-021-85350-y,Heart rate variability analysis for the identification of the preictal interval in patients with drug-resistant epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33727606/
33731045_Shamsalinia_2021,gold (carries answers),epilepsy,PMID,33731045,10.1186/s12883-021-02139-2,Design and psychometric evaluation of epilepsy-related apathy scale (E-RAS) in adults with epilepsy: a sequential exploratory mixed methods design,BMC neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33731045/
33732201_Ho_2020,gold (carries answers),epilepsy,PMID,33732201,10.3389/fneur.2020.588053,Non-vitamin K Oral Anticoagulants and Anti-seizure Medications: A Retrospective Cohort Study,Frontiers in neurology,2020,https://pubmed.ncbi.nlm.nih.gov/33732201/
33737678_Jang_2021,gold (carries answers),epilepsy,PMID,33737678,10.1038/s41598-021-85920-0,Population pharmacokinetic model development and its relationship with adverse events of oxcarbazepine in adult patients with epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33737678/
33793593_Hosokawa_2021,gold (carries answers),epilepsy,PMID,33793593,10.1371/journal.pone.0248785,Facial memory ability and self-awareness in patients with temporal lobe epilepsy after anterior temporal lobectomy,PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/33793593/
33795818_Devi_2021,gold (carries answers),epilepsy,PMID,33795818,10.1038/s41598-021-86823-w,"Neurocysticercosis in patients with active epilepsy in the tea garden community of Assam, Northeast India",Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33795818/
33846432_vonWrede_2021,gold (carries answers),epilepsy,PMID,33846432,10.1038/s41598-021-87032-1,Transcutaneous auricular vagus nerve stimulation induces stabilizing modifications in large-scale functional brain networks: towards understanding the effects of taVNS in subjects with epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33846432/
33852634_Seong_2021,gold (carries answers),epilepsy,PMID,33852634,10.1371/journal.pone.0249929,Surgical outcome and prognostic factors in epilepsy patients with MR-negative focal cortical dysplasia,PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/33852634/
33883658_Nizinska_2021,gold (carries answers),epilepsy,PMID,33883658,10.1038/s41598-021-88088-9,Behavioral characteristics as potential biomarkers of the development and phenotype of epilepsy in a rat model of temporal lobe epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33883658/
33889123_Lin_2021,gold (carries answers),epilepsy,PMID,33889123,10.3389/fneur.2021.627712,Association Between Kawasaki Disease and Childhood Epilepsy: A Nationwide Cohort Study in Taiwan,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33889123/
33897599_Duan_2021,gold (carries answers),epilepsy,PMID,33897599,10.3389/fneur.2021.643964,The Correlation of ELP4-PAX6 With Rolandic Spike Sources in Idiopathic Rolandic Epilepsy Syndromes,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33897599/
33912128_Sun_2021,gold (carries answers),epilepsy,PMID,33912128,10.3389/fneur.2021.656752,Nicotinic Acetylcholine Receptor α7 Subunit Is an Essential Regulator of Seizure Susceptibility,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33912128/
33935944_Nass_2021,gold (carries answers),epilepsy,PMID,33935944,10.3389/fneur.2021.647428,CSF and Serum Biomarkers of Cerebral Damage in Autoimmune Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33935944/
33967932_Salimeen_2021,gold (carries answers),epilepsy,PMID,33967932,10.3389/fneur.2021.595647,Exploring Variances of White Matter Integrity and the Glymphatic System in Simple Febrile Seizures and Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33967932/
33986308_CondeBlanco_2021,gold (carries answers),epilepsy,PMID,33986308,10.1038/s41598-021-89010-z,Volumetric and shape analysis of the hippocampus in temporal lobe epilepsy with GAD65 antibodies compared with non-immune epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33986308/
33986407_Bando_2021,gold (carries answers),epilepsy,PMID,33986407,10.1038/s41598-021-89802-3,Hippocampal CA3 transcriptional modules associated with granule cell alterations and cognitive impairment in refractory mesial temporal lobe epilepsy patients,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/33986407/
33995250_Sun_2021,gold (carries answers),epilepsy,PMID,33995250,10.3389/fneur.2021.651592,Fluid and White Matter Suppression Imaging and Voxel-Based Morphometric Analysis in Conventional Magnetic Resonance Imaging-Negative Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33995250/
33995256_Pensel_2021,gold (carries answers),epilepsy,PMID,33995256,10.3389/fneur.2021.661391,Atrioventricular Conduction in Mesial Temporal Lobe Seizures,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/33995256/
34017309_Niimi_2021,gold (carries answers),epilepsy,PMID,34017309,10.3389/fneur.2021.677828,Patients With Epilepsy Who Underwent Epilepsy Surgery During the COVID-19 Pandemic Showed Less Depressive Tendencies,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34017309/
34035336_Gajdoš_2021,gold (carries answers),epilepsy,PMID,34035336,10.1038/s41598-021-89774-4,Epileptogenic zone detection in MRI negative epilepsy using adaptive thresholding of arterial spin labeling data,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34035336/
34054713_Bosl_2021,gold (carries answers),epilepsy,PMID,34054713,10.3389/fneur.2021.675728,Prediction of Seizure Recurrence. A Note of Caution,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34054713/
34059735_Mele_2021,gold (carries answers),epilepsy,PMID,34059735,10.1038/s41598-021-90486-y,Transient incubation of cultured hippocampal neurons in the absence of magnesium induces rhythmic and synchronized epileptiform-like activity,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34059735/
34093397_Narayana_2021,gold (carries answers),epilepsy,PMID,34093397,10.3389/fneur.2021.650830,"Clinical Utility of Transcranial Magnetic Stimulation (TMS) in the Presurgical Evaluation of Motor, Speech, and Language Functions in Young Children With Refractory Epilepsy or Brain Tumor: Preliminary Evidence",Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34093397/
34093423_Kawano_2021,gold (carries answers),epilepsy,PMID,34093423,10.3389/fneur.2021.679164,Case Report: Rituximab Improved Epileptic Spasms and EEG Abnormalities in an Infant With West Syndrome and Anti-NMDAR Encephalitis Associated With APECED,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34093423/
34108931_Wang_2021,gold (carries answers),epilepsy,PMID,34108931,10.3389/fneur.2021.669703,Comparison of Long-Term Outcomes of Monotherapy and Polytherapy in Seizure-Free Patients With Epilepsy Following Antiseizure Medication Withdrawal,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34108931/
34122295_Wang_2021,gold (carries answers),epilepsy,PMID,34122295,10.3389/fneur.2021.636202,Decreased Resting-State Functional Connectivity of Periaqueductal Gray in Temporal Lobe Epilepsy Comorbid With Migraine,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34122295/
34122313_Fu_2021,gold (carries answers),epilepsy,PMID,34122313,10.3389/fneur.2021.668856,Different Functional Network Connectivity Patterns in Epilepsy: A Rest-State fMRI Study on Mesial Temporal Lobe Epilepsy and Benign Epilepsy With Centrotemporal Spike,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34122313/
34149595_Cohen_2021,gold (carries answers),epilepsy,PMID,34149595,10.3389/fneur.2021.658239,Interictal Epileptiform Discharge Dynamics in Peri-sylvian Polymicrogyria Using EEG-fMRI,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34149595/
34149600_Breu_2021,gold (carries answers),epilepsy,PMID,34149600,10.3389/fneur.2021.669296,Ketogenic Diet in the Treatment of Super-Refractory Status Epilepticus at a Pediatric Intensive Care Unit: A Single-Center Experience,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34149600/
34149603_UrÖzçelik_2021,gold (carries answers),epilepsy,PMID,34149603,10.3389/fneur.2021.672860,Perceptions of Modulatory Factors in Migraine and Epilepsy: A Multicenter Study,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34149603/
34149607_Ogwang_2021,gold (carries answers),epilepsy,PMID,34149607,10.3389/fneur.2021.687281,"Epilepsy in Onchocerca volvulus Sero-Positive Patients From Northern Uganda-Clinical, EEG and Brain Imaging Features",Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34149607/
34154568_Hsu_2021,gold (carries answers),epilepsy,PMID,34154568,10.1186/s12883-021-02241-5,Effects of long-term anti-seizure medication monotherapy on all-cause death in patients with post-stroke epilepsy: a nationwide population-based study in Taiwan,BMC neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34154568/
34177756_Jaxybayeva_2021,gold (carries answers),epilepsy,PMID,34177756,10.3389/fneur.2021.639317,Genomic Investigation of Infantile and Childhood Epileptic Encephalopathies in Kazakhstan: An Urgent Priority,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34177756/
34187396_Zhu_2021,gold (carries answers),epilepsy,PMID,34187396,10.1186/s12883-021-02282-w,Sociodemographic factors associated with the first administration of anti-seizure medication in patients with focal epilepsy in Western China,BMC neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34187396/
34194380_Chen_2021,gold (carries answers),epilepsy,PMID,34194380,10.3389/fneur.2021.642669,Can Spectral Power Be Used as a Candidate Seizure Marker of the Periodic Discharges Pattern?,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34194380/
34215817_Basnyat_2021,gold (carries answers),epilepsy,PMID,34215817,10.1038/s41598-021-93265-x,A 1-year follow-up study on immunological changes following deep brain stimulation in patients with epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34215817/
34220664_Husari_2021,gold (carries answers),epilepsy,PMID,34220664,10.3389/fneur.2021.624202,Ketogenic Diet Therapy for the Treatment of Post-encephalitic and Autoimmune-Associated Epilepsies,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34220664/
34239491_Zhang_2021,gold (carries answers),epilepsy,PMID,34239491,10.3389/fneur.2021.641019,Phenotypic and Genotypic Characterization of DEPDC5-Related Familial Focal Epilepsy: Case Series and Literature Review,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34239491/
34244544_Bartoňová_2021,gold (carries answers),epilepsy,PMID,34244544,10.1038/s41598-021-92804-w,The benefit of the diffusion kurtosis imaging in presurgical evaluation in patients with focal MR-negative epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34244544/
34248825_Iimura_2021,gold (carries answers),epilepsy,PMID,34248825,10.3389/fneur.2021.683729,Case Report: Subtotal Hemispherotomy Modulates the Epileptic Spasms in Aicardi Syndrome,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34248825/
34267723_Glaba_2021,gold (carries answers),epilepsy,PMID,34267723,10.3389/fneur.2021.685814,Absence Seizure Detection Algorithm for Portable EEG Devices,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34267723/
34276539_Wang_2021,gold (carries answers),epilepsy,PMID,34276539,10.3389/fneur.2021.679302,"Case Report: Mitochondrial Encephalomyopathy Presents as Epilepsy, Ataxia, and Dystonia With a Rare Mutation in MT-TW",Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34276539/
34305797_Fang_2021,gold (carries answers),epilepsy,PMID,34305797,10.3389/fneur.2021.691328,Preoperative Heart Rate Variability During Sleep Predicts Vagus Nerve Stimulation Outcome Better in Patients With Drug-Resistant Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34305797/
34335457_Stirling_2021,gold (carries answers),epilepsy,PMID,34335457,10.3389/fneur.2021.704060,Forecasting Seizure Likelihood With Wearable Technology,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34335457/
34348691_Yu_2021,gold (carries answers),epilepsy,PMID,34348691,10.1186/s12883-021-02273-x,Clinical characteristics of post-traumatic epilepsy and the factors affecting the latency of PTE,BMC neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34348691/
34349725_Barone_2021,gold (carries answers),epilepsy,PMID,34349725,10.3389/fneur.2021.705423,Electroclinical Features of Epilepsy in Mucopolysaccharidosis III: Outcome Description in a Cohort of 15 Italian Patients,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34349725/
34354658_daCosta_2021,gold (carries answers),epilepsy,PMID,34354658,10.3389/fneur.2021.673559,EEG Signal Connectivity for Characterizing Interictal Activity in Patients With Mesial Temporal Lobe Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34354658/
34354666_Schindler_2021,gold (carries answers),epilepsy,PMID,34354666,10.3389/fneur.2021.701791,A Primer on Hyperdimensional Computing for iEEG Seizure Detection,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34354666/
34388228_Nigussie_2021,gold (carries answers),epilepsy,PMID,34388228,10.1371/journal.pone.0256236,"Depression, anxiety and associated factors among people with epilepsy and attending outpatient treatment at primary public hospitals in northwest Ethiopia: A multicenter cross-sectional study",PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/34388228/
34389785_Tényi_2021,gold (carries answers),epilepsy,PMID,34389785,10.1038/s41598-021-96106-z,Food intake precipitates seizures in temporal lobe epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34389785/
34393981_PalAttia_2021,gold (carries answers),epilepsy,PMID,34393981,10.3389/fneur.2021.704170,"Epilepsy Personal Assistant Device-A Mobile Platform for Brain State, Dense Behavioral and Physiology Tracking and Controlling Adaptive Stimulation",Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34393981/
34408211_OrtizVillatoro_2021,gold (carries answers),epilepsy,PMID,34408211,10.1038/s41598-021-96235-5,Amazon rainforest rodents (Proechimys) are resistant to post-stroke epilepsy,Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34408211/
34413819_Cretin_2021,gold (carries answers),epilepsy,PMID,34413819,10.3389/fneur.2021.623777,CSF in Epileptic Prodromal Alzheimer's Disease: No Diagnostic Contribution but a Pathophysiological One,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34413819/
34413824_Zhang_2021,gold (carries answers),epilepsy,PMID,34413824,10.3389/fneur.2021.692126,Pretreatment Source Location and Functional Connectivity Network Correlated With Therapy Response in Childhood Absence Epilepsy: A Magnetoencephalography Study,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34413824/
34421794_Santos_2021,gold (carries answers),epilepsy,PMID,34421794,10.3389/fneur.2021.690847,Multidimensional Approach Assessing the Role of Interleukin 1 Beta in Mesial Temporal Lobe Epilepsy,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34421794/
34469436_Gall_2021,gold (carries answers),epilepsy,PMID,34469436,10.1371/journal.pone.0255933,Next-generation sequencing in childhood-onset epilepsies: Diagnostic yield and impact on neuronal ceroid lipofuscinosis type 2 (CLN2) disease diagnosis,PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/34469436/
34481479_Kang_2021,gold (carries answers),epilepsy,PMID,34481479,10.1186/s12883-021-02365-8,Long QT syndrome with potassium voltage-gated channel subfamily H member 2 gene mutation mimicking refractory epilepsy: case report,BMC neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34481479/
34495967_Minenkova_2021,gold (carries answers),epilepsy,PMID,34495967,10.1371/journal.pone.0257073,Is impaired energy production a novel insight into the pathogenesis of pyridoxine-dependent epilepsy due to biallelic variants in ALDH7A1?,PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/34495967/
34512522_Zhang_2021,gold (carries answers),epilepsy,PMID,34512522,10.3389/fneur.2021.711390,Acupuncture as an Adjunctive Treatment for Post-stroke Epilepsy: Protocol for a Randomized Controlled Trial,Frontiers in neurology,2021,https://pubmed.ncbi.nlm.nih.gov/34512522/
