paper_id,role,stratum,identifier_type,identifier,doi,title,journal,year,url
PMC13088975,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13088975,10.1111/ene.70525,A Novel 3D Semi-Automated Full Quantification Technique for Detection of Intraneural Phospho-α-Synuclein in Skin Biopsies,European journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13088975/
PMC13088977,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13088977,10.1111/ene.70595,Erythrocyte Fragility in Progressive Multiple Sclerosis,European journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13088977/
PMC13089239,decoy (no answer),internal_medicine,PMCID,PMC13089239,10.2147/COPD.S590822,A Nomogram for Predicting 5-Year Risk of New-Onset Type 2 Diabetes in Patients with COPD: A Two-Center Retrospective Cohort Study,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13089239/
PMC13089266,decoy (no answer),internal_medicine,PMCID,PMC13089266,10.2147/COPD.S595107,"Mechanical Forces and Mechanotransduction in COPD: Pathogenesis, Clinical Phenotypes, and Therapeutic Implications",International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13089266/
PMC13089800,decoy (no answer),internal_medicine,PMCID,PMC13089800,10.2196/80500,Comparing Pulmonary Telerehabilitation and Center-Based Pulmonary Rehabilitation for Effectiveness and Adherence in Chronic Obstructive Pulmonary Disease: Systematic Review and Meta-Analysis of Randomized Controlled Trials,Journal of medical Internet research,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13089800/
PMC13089898,decoy (no answer),surgery_derm_id,PMCID,PMC13089898,10.1371/journal.ppat.1013974,The ubiquitin ligase CBL and Fas-associated factor 2 cooperate to regulate the innate immune response to M. tuberculosis,PLoS pathogens,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13089898/
PMC13090135,decoy (no answer),surgery_derm_id,PMCID,PMC13090135,10.1111/jocd.70842,High Curl Pattern Hair and Scalp Care Considerations to Mitigate Seborrheic Dermatitis,Journal of cosmetic dermatology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13090135/
PMC13090278,decoy (no answer),oncology_endo_cardio,PMCID,PMC13090278,10.1007/s00595-025-03126-7,Trends in thyroid surgery in Japan from 2014 to 2023: report on the National Clinical Database,Surgery today,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13090278/
PMC13090432,decoy (no answer),internal_medicine,PMCID,PMC13090432,10.1111/pai.70351,Western dietary pattern during pregnancy and early childhood increases risk of childhood asthma dependent on socioeconomic status,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13090432/
PMC13090538,decoy (no answer),oncology_endo_cardio,PMCID,PMC13090538,10.1155/humu/3656018,SPP1 as a Critical Regulator of Cardiac Cell Reprogramming Following Myocardial Infarction Through Single-Cell Transcriptomic Analysis,Human mutation,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13090538/
PMC13091645,decoy (no answer),internal_medicine,PMCID,PMC13091645,10.1002/ppul.71629,The Burden of Laryngeal Cleft in Children With Refractory Asthma: A 10-Year Multicenter Experience,Pediatric pulmonology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13091645/
PMC13091724,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13091724,10.1111/ene.70605,Assessing Optic Nerve Involvement in Multiple Sclerosis Using Optical Coherence Tomography and Magnetic Resonance Imaging,European journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13091724/
PMC13091807,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13091807,10.1007/s10439-025-03943-4,Cycle Metrics and Strategy Detection for Automated Chair Sit-to-Stand Test Analysis Employing a Single Smartphone,Annals of biomedical engineering,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13091807/
PMC13091909,decoy (no answer),internal_medicine,PMCID,PMC13091909,10.1038/s41598-026-47822-x,Distinct long-term effects on lung function and airway remodeling in ovalbumin and house dust mite mouse models of experimental asthma,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13091909/
PMC13091957,decoy (no answer),internal_medicine,PMCID,PMC13091957,10.1111/jch.70260,Associations of Neprilysin and Its Coding Gene Variation With Hypertension in Chinese Adults,"Journal of clinical hypertension (Greenwich, Conn.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13091957/
PMC13092106,decoy (no answer),internal_medicine,PMCID,PMC13092106,10.5144/0256-4947.2026.111,Genetic analysis and clinical phenotype of pulmonary arterial hypertension in an Algerian population,Annals of Saudi medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092106/
PMC13092302,decoy (no answer),oncology_endo_cardio,PMCID,PMC13092302,10.47162/RJME.66.4.14,Primary NOS carcinoma arising in a lingual ectopic thyroid: diagnostic strategy and multidisciplinary management,Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie,2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092302/
PMC13092342,decoy (no answer),oncology_endo_cardio,PMCID,PMC13092342,10.1002/cnr2.70553,CHI3L1 Is Associated With TP53 Signaling and Promotes Papillary Thyroid Carcinoma Progression,"Cancer reports (Hoboken, N.J.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092342/
PMC13092450,decoy (no answer),internal_medicine,PMCID,PMC13092450,10.2147/COPD.S585819,Predictive Value of the COPD Assessment Test Combined with Five-Repetition Sit-to-Stand Test for Impaired Exercise Tolerance in Primary Care COPD Patients: A Comparative Study with Cardiopulmonary Exercise Testing,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092450/
PMC13092503,decoy (no answer),internal_medicine,PMCID,PMC13092503,10.1111/hex.70673,From Co-Design to Quality Improvement: Using the Double Diamond Framework to Develop Primary Care Redesign Priorities for Hypertension Care,Health expectations : an international journal of public participation in health care and health policy,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092503/
PMC13092528,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13092528,10.1007/s00415-026-13802-4,Predicting disease progression in multiple sclerosis with clinically accessible information and technology,Journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092528/
PMC13092811,decoy (no answer),oncology_endo_cardio,PMCID,PMC13092811,10.1093/ageing/afag103,Prevalence and prognostic relevance of perioperative myocardial injury/infarction after major noncardiac surgery in older patients,Age and ageing,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13092811/
PMC13093061,decoy (no answer),internal_medicine,PMCID,PMC13093061,10.1002/clc.70254,The Effect of Cranberry Consumption on Blood Pressure: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,Clinical cardiology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093061/
PMC13093441,decoy (no answer),internal_medicine,PMCID,PMC13093441,10.1002/clc.70277,Exploring the Application Value of Magnetocardiography in Detecting Pulmonary Hypertension: A Noninvasive and Visual Approach,Clinical cardiology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093441/
PMC13093624,decoy (no answer),oncology_endo_cardio,PMCID,PMC13093624,10.1002/cam4.71688,Hypothyroidism as Prognostic Factor in Cutaneous Melanoma: A 1553-Patient Single-Center Study,Cancer medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093624/
PMC13093696,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13093696,10.1111/ene.70573,Paramagnetic Rim Lesions in Highly Active Multiple Sclerosis at the Time of Disease Diagnosis: Prevalence Data and Clinical Implications,European journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093696/
PMC13093712,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13093712,10.1002/cns.70842,SYNGR3 Accelerates α-Synuclein Aggregation and Neurodegeneration in Parkinson's Disease,CNS neuroscience & therapeutics,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093712/
PMC13093727,decoy (no answer),surgery_derm_id,PMCID,PMC13093727,10.1111/crj.70175,D-Dimer: A Mediator of the Association Between Lymphocyte and Dissemination of Pulmonary Tuberculosis: A Retrospective Cohort Study,The clinical respiratory journal,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093727/
PMC13093808,decoy (no answer),internal_medicine,PMCID,PMC13093808,10.1002/brb3.71305,The Chain Mediating Effect of Instrumental Activities of Daily Living and Regular Exercise in the Relationship Between Physical Performance and Cognitive Function Among Older Adults Comorbid With Diabetes Mellitus and Hypertension,Brain and behavior,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093808/
PMC13093837,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13093837,10.1111/ene.70571,Long-Term Improvements Following Initial Migraine Response in Eptinezumab-Treated Participants With Migraine for Whom 2-4 Prior Preventive Treatments Have Failed,European journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093837/
PMC13093852,decoy (no answer),oncology_endo_cardio,PMCID,PMC13093852,10.1002/cnr2.70519,An In-Depth Evaluation of CD15 Expression in Thyroid Carcinoma: A Comprehensive Systematic Review,"Cancer reports (Hoboken, N.J.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093852/
PMC13093872,decoy (no answer),surgery_derm_id,PMCID,PMC13093872,10.2340/actadv.v106.adv-2025-0024,An Exploratory Study to Identify Factors Associated with Recurrence of Generalized Pustular Psoriasis Flares in Adult Patients in Japan,Acta dermato-venereologica,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093872/
PMC13093897,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13093897,10.1002/brb3.71394,Predicting Dietary Impact on Multiple Sclerosis-Related Symptoms With the Gut Microbiome: A Pilot Study Using Unsupervised Machine Learning,Brain and behavior,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093897/
PMC13094560,decoy (no answer),internal_medicine,PMCID,PMC13094560,10.2147/COPD.S588120,"Mendelian Randomization Study in East Asian Populations Supports the Causal Relationship Between Blood Metabolites and COPD: Insights from Amino Acids, Phospholipids, Vitamin D, and Trace Elements",International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13094560/
PMC13094730,decoy (no answer),internal_medicine,PMCID,PMC13094730,10.1016/j.jaci.2025.03.005,Observational birth cohorts for causal and predictive inference: The example of childhood asthma and allergic diseases,The Journal of allergy and clinical immunology,2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13094730/
PMC13094808,decoy (no answer),internal_medicine,PMCID,PMC13094808,10.15446/rsap.V27n1.109946,"[Overweight, obesity and factors associated with health in hypertensive afro-descendants living in a Quilombola community in BrazilSobrepeso, obesidad y factores asociados a la salud en afrodescendientes hipertensos residentes en una comunidad Quilombola en Brasil]","Revista de salud publica (Bogota, Colombia)",2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13094808/
PMC13094839,decoy (no answer),surgery_derm_id,PMCID,PMC13094839,10.3201/eid3204.251947,"Transmissibility and Disease Progression of Asymptomatic Mycobacterium tuberculosis Infection, Lima, Peru",Emerging infectious diseases,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13094839/
PMC13094977,decoy (no answer),surgery_derm_id,PMCID,PMC13094977,10.1371/journal.pone.0347022,Multi-level determinants of tuberculosis treatment completion in rural Uganda: A cross-sectional study,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13094977/
PMC13095007,decoy (no answer),surgery_derm_id,PMCID,PMC13095007,10.1371/journal.pone.0347536,Identification and clinical implications of immune-related hub genes in psoriasis,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095007/
PMC13095048,decoy (no answer),internal_medicine,PMCID,PMC13095048,10.2196/81307,"WhatsApp-Led mHealth Intervention for Hypertension Management Among Adults Aged 40 to 59 Years in Kerala, India: Protocol for a Mixed Methods Study",JMIR research protocols,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095048/
PMC13095119,decoy (no answer),internal_medicine,PMCID,PMC13095119,10.1371/journal.pone.0346934,"Primary health care interventions targeting diabetes, hypertension or dyslipidemia in Malaysia: A scoping review",PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095119/
PMC13095199,decoy (no answer),oncology_endo_cardio,PMCID,PMC13095199,10.1159/000551240,Neutrophil Heterogeneity after Myocardial Infarction,Journal of innate immunity,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095199/
PMC13095252,decoy (no answer),oncology_endo_cardio,PMCID,PMC13095252,10.1097/MD.0000000000045833,Research hotspots and trends in insulin resistance and hypothyroidism: A bibliometric analysis,Medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095252/
PMC13095265,decoy (no answer),oncology_endo_cardio,PMCID,PMC13095265,10.1097/MD.0000000000048353,A case of acute myocardial infarction due to left main coronary artery occlusion: Case report,Medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095265/
PMC13095298,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13095298,10.1097/MD.0000000000048327,Effectiveness of cognitive behavioral therapy for depression in patients with multiple sclerosis: A systematic review and meta-analysis,Medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095298/
PMC13095312,decoy (no answer),surgery_derm_id,PMCID,PMC13095312,10.1097/MD.0000000000048278,Trends and determinants of tuberculosis incidence in Turkey: A secondary data analysis,Medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095312/
PMC13095337,decoy (no answer),internal_medicine,PMCID,PMC13095337,10.1097/MD.0000000000041364,Saturation effect of anion gap in predicting long-term mortality in critically ill patients with chronic obstructive pulmonary disease (COPD): A retrospective cohort study based on the MIMIC-IV database,Medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095337/
PMC13095347,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13095347,10.1212/NXI.0000000000200580,Shared Epitope-Positive HLA Alleles Protect Against Alpha-Synuclein Pathology in a Model of Parkinson Disease,Neurology(R) neuroimmunology & neuroinflammation,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095347/
PMC13095348,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13095348,10.1016/j.apmr.2024.09.010,Effects of a 6-Week Treadmill Training With and Without Virtual Reality on Frailty in People With Multiple Sclerosis,Archives of physical medicine and rehabilitation,2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095348/
PMC13095352,decoy (no answer),internal_medicine,PMCID,PMC13095352,10.1055/a-2748-4843,[Care for uncontrolled asthma in Germany - with focus on Magdeburg and Mannheim regions],Deutsche medizinische Wochenschrift (1946),2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095352/
PMC13095509,decoy (no answer),oncology_endo_cardio,PMCID,PMC13095509,10.3389/fendo.2026.1763534,Association between goiter and type 2 diabetes in a Chinese population: a cross-sectional study using CHNS data,Frontiers in endocrinology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095509/
PMC13095522,decoy (no answer),surgery_derm_id,PMCID,PMC13095522,10.3389/fimmu.2026.1764014,Single cell transcriptomics reveals dendritic cell subsets in bovine afferent lymph and immune cell-resolved responses to BCG vaccination,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095522/
PMC13095755,decoy (no answer),surgery_derm_id,PMCID,PMC13095755,10.3389/fcimb.2026.1797994,Functional analysis of type VII secretion system links to host immune evasion mechanism in Mycobacterium tuberculosis,Frontiers in cellular and infection microbiology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095755/
PMC13095843,decoy (no answer),internal_medicine,PMCID,PMC13095843,10.3389/fimmu.2026.1815807,Multi-country IgE reactivity determination of isoforms of the Blomia tropicalis mite allergen Blo t 2 revealed a potential biomarker of asthma severity,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095843/
PMC13095933,decoy (no answer),internal_medicine,PMCID,PMC13095933,10.1007/s00431-026-06907-5,Early post-operative hemodynamic recovery in infants with congenital diaphragmatic hernia,European journal of pediatrics,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13095933/
PMC13096258,decoy (no answer),internal_medicine,PMCID,PMC13096258,10.1038/s41598-026-42224-5,Association between uterine fibroids and hypertension among women of reproductive age in Eastern Sudan: a matched case-control study,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096258/
PMC13096711,decoy (no answer),internal_medicine,PMCID,PMC13096711,10.1002/iid3.70447,How the Asthmatic Patients Handle During War?,"Immunity, inflammation and disease",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096711/
PMC13096715,decoy (no answer),surgery_derm_id,PMCID,PMC13096715,10.1002/iid3.70453,"Efficacy, Safety and Immunomodulatory Effect of Intramuscular Injections of Autologous Whole Blood Into Acupoints in Patients With Atopic Dermatitis: A Randomized Controlled Trial","Immunity, inflammation and disease",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096715/
PMC13096823,decoy (no answer),internal_medicine,PMCID,PMC13096823,10.2147/COPD.S589904,Pharmacist-Led Integrated Management for Patients with Chronic Obstructive Pulmonary Disease: A Systematic Review and Meta-Analysis,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096823/
PMC13096827,decoy (no answer),internal_medicine,PMCID,PMC13096827,10.2147/COPD.S593903,Comparison of Tools for Nutrition Assessment in Stable Subjects with Chronic Obstructive Pulmonary Disease: Which is the Best Mortality Predictor in Real Clinical Practice?,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096827/
PMC13096874,decoy (no answer),oncology_endo_cardio,PMCID,PMC13096874,10.2174/0115734056360924250106091630,Malignant Risk Assessment of Cystic-solid Thyroid Nodules Based on Multimodal Ultrasound Features: A Systematic Review and Meta-analysis,Current medical imaging,2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096874/
PMC13096878,decoy (no answer),oncology_endo_cardio,PMCID,PMC13096878,10.2174/0115734056360214250215155608,Significance and Predictive Value of Delphian Lymph Node in Papillary Thyroid Carcinoma,Current medical imaging,2025,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13096878/
PMC13097171,decoy (no answer),oncology_endo_cardio,PMCID,PMC13097171,10.1080/07853890.2026.2652661,No independent association between lymph node metastasis location and recurrence in papillary thyroid carcinoma: a long-term study,Annals of medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097171/
PMC13097269,decoy (no answer),oncology_endo_cardio,PMCID,PMC13097269,10.1530/ETJ-25-0384,Suspected track-site seeding as an isolated deep SH-SCM papillary thyroid carcinoma lesion years after TOETVA,European thyroid journal,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097269/
PMC13097320,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13097320,10.1002/iid3.70411,Epstein-Barr Virus Transformed B Cells From Systemic Lupus Erythematosus and Multiple Sclerosis Patients Differ in EBV Lytic and Latency Marker Expression,"Immunity, inflammation and disease",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097320/
PMC13097324,decoy (no answer),internal_medicine,PMCID,PMC13097324,10.1111/jch.70238,"Effect of Modular Training on Self-Management, Disease, and Treatment Adaptation in Individuals With Hypertension: A Randomized Controlled Trial","Journal of clinical hypertension (Greenwich, Conn.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097324/
PMC13097353,decoy (no answer),oncology_endo_cardio,PMCID,PMC13097353,10.1002/jev2.70254,"The Fatty Acid Transporter CD36 Mediates Uptake, Biodistribution, and Cardioprotection by Small Extracellular Vesicles From HEK293 Cells",Journal of extracellular vesicles,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097353/
PMC13097381,decoy (no answer),internal_medicine,PMCID,PMC13097381,10.1111/jch.70230,TREAT: A Multicentre Cross-sectional TReatment Evaluation of Apparent Resistant hyperTension in Belgium,"Journal of clinical hypertension (Greenwich, Conn.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097381/
PMC13097457,decoy (no answer),oncology_endo_cardio,PMCID,PMC13097457,10.1111/jcmm.71099,An Integrated Evaluation Framework for Adult Heart Regeneration,Journal of cellular and molecular medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097457/
PMC13097489,decoy (no answer),surgery_derm_id,PMCID,PMC13097489,10.1002/iid3.70397,Repeated Episodes of GPP Induced by Respiratory Infections Are Mediated by Loss-of-Function IFIH1,"Immunity, inflammation and disease",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097489/
PMC13097518,decoy (no answer),internal_medicine,PMCID,PMC13097518,10.1111/jch.70235,Prevalence of Hypertension in Venezuela: A Systematic Review and Meta-Analysis,"Journal of clinical hypertension (Greenwich, Conn.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097518/
PMC13097607,decoy (no answer),surgery_derm_id,PMCID,PMC13097607,10.1002/iid3.70413,"The Level and Clinical Significance of B Lymphocytes and Immune Molecules (IL-4, IL-10, BAFF, and IgD) in Psoriasis","Immunity, inflammation and disease",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097607/
PMC13097844,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13097844,10.1186/s10194-026-02329-8,Prefrontal dysregulation of interoceptive and emotional processing in episodic migraine: a task-based fMRI study,The journal of headache and pain,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13097844/
PMC13098208,decoy (no answer),surgery_derm_id,PMCID,PMC13098208,10.1128/msystems.01563-25,The respiratory microbiome in pulmonary tuberculosis: a meta-analysis reveals niche-specific microbial and functional signatures,mSystems,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13098208/
PMC13098958,decoy (no answer),surgery_derm_id,PMCID,PMC13098958,10.1371/journal.ppat.1014054,Context-specific roles for IL-17 in tuberculosis,PLoS pathogens,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13098958/
PMC13098967,decoy (no answer),internal_medicine,PMCID,PMC13098967,10.1371/journal.pone.0333566,Relationship between hypertension during dialysis and body composition in non-overweight/overweight obese patients,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13098967/
PMC13099102,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099102,10.1371/journal.pone.0347203,A hybrid CNN-XLSTM-GRU deep learning model with autoencoder-based feature selection for hypothyroidism diagnosis,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099102/
PMC13099189,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099189,10.1210/clinem/dgaf655,"Secukinumab in Moderate-to-Severe Graves Orbitopathy: A Randomized, Double-Blind, Placebo-Controlled, Multicenter Study",The Journal of clinical endocrinology and metabolism,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099189/
PMC13099200,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099200,10.1210/clinem/dgag054,Approach to the patient with thyroid storm,The Journal of clinical endocrinology and metabolism,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099200/
PMC13099204,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099204,10.1210/clinem/dgaf639,Tumor-infiltrating T Lymphocytes Recognize Thyroid-specific Proteins and Neo-antigens in Follicular Cell-derived Thyroid Cancers,The Journal of clinical endocrinology and metabolism,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099204/
PMC13099205,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099205,10.1210/clinem/dgaf611,Mid-to Long-term Outcomes After Single Radiofrequency Ablation of Nontoxic and Toxic Thyroid Nodules,The Journal of clinical endocrinology and metabolism,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099205/
PMC13099211,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099211,10.1210/clinem/dgaf642,Parity as a Risk Factor for Differentiated Thyroid Carcinoma: A Population-based Study,The Journal of clinical endocrinology and metabolism,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099211/
PMC13099700,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13099700,10.1007/s10926-025-10279-2,What Predicts Changes in the Work Situation of Recently Diagnosed People with Multiple Sclerosis and do these Predictors also Apply to Healthy People?,Journal of occupational rehabilitation,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099700/
PMC13099722,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099722,10.1007/s12094-025-04122-6,Clinical and treatment patterns of advanced and radioiodine-refractory differentiated thyroid cancer. ERUDIT study,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099722/
PMC13099759,decoy (no answer),internal_medicine,PMCID,PMC13099759,10.3389/fpubh.2026.1794111,The interplay between knowledge and self-efficacy in hypertension management: a cross-sectional analysis of lifestyle factors among Saudi patients,Frontiers in public health,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099759/
PMC13099980,decoy (no answer),oncology_endo_cardio,PMCID,PMC13099980,10.1038/s41598-026-43230-3,Innovative fusion models: elevating preoperative gross ETE prediction in thyroid cancer patients,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13099980/
PMC13100123,decoy (no answer),surgery_derm_id,PMCID,PMC13100123,10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis,Nature communications,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100123/
PMC13100312,decoy (no answer),internal_medicine,PMCID,PMC13100312,10.2147/COPD.S591999,Beyond the Lungs: A Narrative Review of Cardiopulmonary Risk Reduction and Management Perspectives in Thai COPD Patients,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100312/
PMC13100317,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13100317,10.1038/s41598-026-43240-1,The efficacy of disease-modifying therapies in patients with clinically isolated syndrome: a systematic review and network meta-analysis,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100317/
PMC13100318,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13100318,10.1177/13524585261438014,Cardiovascular comorbidities are associated with cross-sectional and longitudinal measures of multiple sclerosis fatigue,"Multiple sclerosis (Houndmills, Basingstoke, England)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100318/
PMC13100324,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13100324,10.1177/13524585261437966,Impact of cancer on multiple sclerosis-related healthcare and disease-modifying drug use: A multinational cohort study,"Multiple sclerosis (Houndmills, Basingstoke, England)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100324/
PMC13100325,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13100325,10.1177/13524585261424136,AI-enabled Living Labs: Accelerating innovation in multiple sclerosis care and research,"Multiple sclerosis (Houndmills, Basingstoke, England)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100325/
PMC13100840,decoy (no answer),oncology_endo_cardio,PMCID,PMC13100840,10.1001/jamanetworkopen.2026.7316,Invasive vs Conservative Strategy for Frail Older Patients With Myocardial Infarction: A Secondary Analysis of the SENIOR-RITA Randomized Clinical Trial,JAMA network open,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13100840/
